Moive_ID,Name,Genre,Showing,Year,IMDB,Description,Time
3978,The Christmas Trap,Family,0,2018,5.9,,
3979,Slightly Single in L.A.,Comedy. Romance,0,2013,4.5,,
3980,The Matchbreaker,Comedy. Romance,0,2016,5.6,,
3981,Bluebird,Drama,0,2013,5.8,,
3982,Beginner's Guide to Sex,Comedy,0,2015,3.2,,
3983,My Little Pony: Equestria Girls - Rainbow Rocks,Animation. Adventure. Comedy,0,2014,6.9,,
3984,Nobody's Watching,Drama,0,2017,6.6,,
3985,Alcatraz,Action. Adventure. Crime,0,2018,3.3,,
3986,Dead 7,Comedy. Horror. Western,0,2016,3.1,,
3987,Juanita,Drama,0,2019,5.9,,
3988,Cool Cat Saves the Kids,Comedy. Crime. Family,0,2015,4.1,,
3989,Amnesiac,Drama. Horror. Mystery,0,2014,4.3,,
3990,The Atticus Institute,Horror,0,2015,5.5,,
3991,Scooby-Doo & Batman: The Brave and the Bold,Animation. Action. Comedy,0,2018,6.6,,
3992,Bakery in Brooklyn,Comedy. Romance,0,2016,4.6,,
3993,Touchback,Drama. Family. Fantasy,0,2011,6.5,,
3994,Catching Faith,Drama. Family. Sport,0,2015,4.8,,
3995,Glass Jaw,Drama. Sport. Thriller,0,2018,7,,
3996,Jason Nash Is Married,Comedy,0,2014,5.1,,
3997,We Are Boats,Fantasy,0,2018,5.8,,
3998,A Demon Within,Drama. Horror. Romance,0,2017,3.3,,
3999,WEAPONiZED,Action. Sci-Fi. Thriller,0,2016,4.2,,
4000,Birdemic 2: The Resurrection,Horror. Thriller,0,2013,1.6,,
4001,Please Give,Comedy. Drama,0,2010,6.6,,
4002,Angelica,Drama. Thriller,0,2015,4.9,,
4003,Girl Flu.,Comedy. Family,0,2016,6.2,,
4004,Barbie in Rock 'N Royals,Animation. Family,0,2015,6,,
4005,In Full Bloom,Action. Crime. Drama,0,2019,7.6,,
4006,Sold,Drama,0,2016,6.8,,
4007,Clownado,Comedy. Horror,0,2019,6.3,,
4008,Rupan sansei,Action. Adventure. Comedy,0,2014,5.5,,
4009,Bitch,Comedy. Drama. Thriller,0,2017,5,,
4010,The Music Never Stopped,Drama. Music,0,2011,7.5,,
4011,Night Owls,Comedy. Drama,0,2015,6.2,,
4012,All These Small Moments,Drama,0,2018,5.6,,
4013,The Book of Esther,Drama,0,2013,4.2,,
4014,Burning Palms,Comedy. Thriller,0,2010,5.3,,
4015,Wolves,Drama. Sport,0,2016,5.7,,
4016,Miral,Drama. History,0,2010,6.2,,
4017,ClownTown,Horror. Thriller,0,2016,3.8,,
4018,The Maid's Room,Thriller,0,2013,4.5,,
4019,4Got10,Action. Crime. Thriller,0,2015,4.1,,
4020,As You Are,Drama. Mystery,0,2016,6.6,,
4021,Burning Blue,Biography. Drama. Romance,0,2013,6.1,,
4022,All Things Fall Apart,Drama. Sport,0,2011,5.4,,
4023,The Song,Drama. Music. Romance,0,2014,6,,
4024,Split,Drama. Fantasy,0,2016,3.6,,
4025,Reborn,Horror,0,2018,4.1,,
4026,Exeter,Horror. Mystery. Thriller,0,2015,4.5,,
4027,Amazon Hot Box,Action. Drama. Horror,0,2018,6.2,,
4028,Let Go,Comedy,0,2011,5.4,,
4029,Alien Predator,Action. Adventure. Horror,0,2018,1.7,,
4030,Model Minority,Drama,0,2012,7.7,,
4031,Elle: A Modern Cinderella Tale,Drama. Family,0,2010,4.3,,
4032,We'll Never Have Paris,Comedy. Romance,0,2014,4.6,,
4033,Last Seen in Idaho,Action. Crime. Thriller,0,2018,5,,
4034,Ghost in the Shell: The New Movie,Animation. Action. Sci-Fi,0,2015,6.7,,
4035,Posthumous,Comedy. Drama. Romance,0,2014,5.7,,
4036,Hollywood Sex Wars,Comedy,0,2011,4.8,,
4037,Cardboard Boxer,Drama,0,2016,6.4,,
4038,The Package,Action. Crime. Thriller,0,2013,5,,
4039,Camp Cool Kids,Family,0,2017,4.7,,
4040,The Burial of Kojo,Drama. Thriller,0,2018,6.3,,
4041,Person to Person,Comedy. Drama,0,2017,5.7,,
4042,Once I Was a Beehive,Comedy. Drama. Family,0,2015,6.2,,
4043,The Way Home,Drama,0,2010,5.9,,
4044,Lifted,Drama,0,2010,6.6,,
4045,Paranormal Whacktivity,Comedy. Horror,0,2013,2.3,,
4046,Wrong Cops,Comedy. Crime,0,2013,6,,
4047,Don't Sleep,Fantasy. Horror. Thriller,0,2017,3.3,,
4048,Dixieland,Crime. Drama,0,2017,5.2,,
4049,Beacon Point,Thriller,0,2016,5.7,,
4050,Rockaway,Adventure. Drama,0,2017,6.2,,
4051,The Future,Drama. Fantasy. Romance,0,2011,6.2,,
4052,The Phoenix Incident,Mystery. Sci-Fi. Thriller,0,2015,5,,
4053,The Frame,Crime. Drama. Fantasy,0,2014,6.7,,
4054,Chromeskull: Laid to Rest 2,Horror,0,2011,5.1,,
4055,Swim Little Fish Swim,Comedy. Drama. Music,0,2013,6.4,,
4056,Mockingbird,Horror. Thriller,0,2014,4.1,,
4057,Conception,Comedy. Romance,0,2011,5.4,,
4058,Elsa & Fred,Comedy. Drama. Romance,0,2014,6.4,,
4059,Lady-Like,Comedy. Romance,0,2017,5,,
4060,Line of Duty,Action. Crime. Thriller,0,2013,5.1,,
4061,A Wizard's Tale,Animation. Adventure. Comedy,0,2018,4.7,,
4062,What Other Couples Do,Comedy. Drama. Romance,0,2013,5.5,,
4063,Bunnyman,Horror,0,2011,2.9,,
4064,Me Him Her,Comedy. Romance,0,2015,5.3,,
4065,The Victim,Thriller,0,2011,4.3,,
4066,London Town,Drama. Music,0,2016,6.4,,
4067,Private Romeo,Drama. Romance,0,2011,6.1,,
4068,Totem,Horror. Mystery. Thriller,0,2017,4.5,,
4069,2307: Winter's Dream,Sci-Fi,0,2016,3.8,,
4070,Morgan,Drama. Romance,0,2012,6.7,,
4071,Star Trek: Horizon,Action. Adventure. Sci-Fi,0,2016,5.7,,
4072,A Rising Tide,Drama. Romance,0,2015,5.6,,
4073,Viper Club,Drama,0,2018,5.5,,
4074,The Divorce Party,Comedy. Romance,0,2019,5,,
4075,Husk,Horror. Thriller,0,2011,5.2,,
4076,Listen to Your Heart,Drama. Music. Romance,0,2010,7.1,,
4077,Regular Show: The Movie,Animation. Action. Adventure,0,2015,7.4,,
4078,The Trial,Drama. Mystery,0,2010,5.6,,
4079,Don't Come Back from the Moon,Drama,0,2017,5.6,,
4080,Red Knot,Drama,0,2014,5.2,,
4081,Mail Order Monster,Drama. Family. Sci-Fi,0,2018,4.6,,
4082,Lucky Bastard,Crime. Drama. Thriller,0,2014,4.2,,
4083,Living Among Us,Comedy. Fantasy. Horror,0,2018,5.2,,
4084,Malevolence 3: Killer,Horror,0,2018,5.8,,
4085,The Stray,Drama. Family,0,2017,5.4,,
4086,Alto,Comedy. Family. Romance,0,2015,4.8,,
4087,Hellion,Drama. Thriller,0,2014,6.1,,
4088,Little Bird's Big Adventure,Animation. Adventure. Comedy,0,2017,5.8,,
4089,Shark Exorcist,Action. Comedy. Fantasy,0,2015,1.3,,
4090,Vikingdom,Action. Adventure. Fantasy,0,2013,3.3,,
4091,The Scent of Rain & Lightning,Drama. Mystery. Western,0,2017,5,,
4092,Stargate Origins: Catherine,Adventure. History. Sci-Fi,0,2018,4.3,,
4093,The Big Take,Thriller,0,2018,6.5,,
4094,Columbus Circle,Crime. Drama. Mystery,0,2012,6,,
4095,Muck,Horror,0,2015,2.6,,
4096,Under the Bed,Drama. Horror,0,2012,4.6,,
4097,McKenna Shoots for the Stars,Drama. Family. Sport,0,2012,5.9,,
4098,Gremlin,Horror. Thriller,0,2017,3.7,,
4099,Easy Rider 2: The Ride Home,Adventure. Drama,0,2012,2.7,,
4100,Night of the Living Deb,Comedy. Horror. Romance,0,2015,5.5,,
4101,Unconditional,Biography. Crime. Drama,0,2012,7.2,,
4102,Nazi Overlord,Action. Adventure. Horror,0,2018,2.1,,
4103,Pocket Listing,Comedy. Crime. Thriller,0,2015,6.7,,
4104,The Tiger Hunter,Comedy,0,2016,5.7,,
4105,The Big Bang,Action. Mystery. Thriller,0,2010,5.4,,
4106,Unexpected,Comedy. Drama,0,2015,5.7,,
4107,The A-List,Comedy. Drama,0,2015,5.1,,
4108,Altitude,Horror. Mystery. Sci-Fi,0,2010,4.8,,
4109,Cops and Robbers,Action,0,2017,3.8,,
4110,The Fits,Drama. Music,0,2015,6.7,,
4111,Before the Fall,Comedy. Drama. Romance,0,2016,6,,
4112,The Falls,Drama. Romance,0,2012,6.6,,
4113,Brampton's Own,Drama,0,2018,5.2,,
4114,Big Sur,Drama. Romance,0,2013,5.8,,
4115,The Virginity Hit,Comedy,0,2010,4.6,,
4116,Swinging with the Finkels,Comedy. Romance,0,2011,4.6,,
4117,That's What I Am,Comedy. Drama. Romance,0,2011,7,,
4118,The Family Tree,Comedy. Drama,0,2011,5.5,,
4119,Creature,Horror,0,2011,3.6,,
4120,Someone Marry Barry,Comedy,0,2014,5.8,,
4121,Age of Dinosaurs,Action. Adventure. Sci-Fi,0,2013,2.8,,
4122,Happy Hunting,Horror. Western,0,2017,5.1,,
4123,Hisss,Comedy. Drama. Horror,0,2010,2.8,,
4124,Dirty Lies,Action. Crime. Drama,0,2017,4.5,,
4125,Decoding Annie Parker,Drama,0,2013,6.2,,
4126,Mad Genius,Sci-Fi,0,2017,3.4,,
4127,7 Minutes,Crime. Drama. Thriller,0,2014,5,,
4128,Learning to Drive,Comedy. Drama. Romance,0,2014,6.4,,
4129,Parts Per Billion,Drama. Romance. Sci-Fi,0,2014,4.3,,
4130,Lazer Team,Action. Comedy. Sci-Fi,0,2015,5.6,,
4131,Fly Away,Drama,0,2011,6.3,,
4132,The Grace Card,Drama,0,2010,6.4,,
4133,Rites of Passage,Thriller,0,2012,4,,
4134,C.O.G.,Comedy. Drama,0,2013,5.6,,
4135,Return to Nuke 'Em High Volume 1,Action. Comedy. Drama,0,2013,5.5,,
4136,MDMA,Crime. Drama,0,2017,5.4,,
4137,Punk's Dead: SLC Punk 2,Comedy,0,2016,4.8,,
4138,Tommy's Honour,Biography. Drama. Romance,0,2016,6.3,,
4139,The Least of These: The Graham Staines Story,Drama,0,2019,6.4,,
4140,Tiger,Drama,0,2018,4.7,,
4141,Somebody Up There Likes Me,Comedy. Romance,0,2012,5.8,,
4142,Survivor,Action. Adventure. Fantasy,0,2014,4,,
4143,Brake,Thriller,0,2012,6.1,,
4144,Black Rose,Action. Crime. Drama,0,2014,2.5,,
4145,Grace Stirs Up Success,Comedy. Family. Musical,0,2015,5.7,,
4146,Sun Choke,Drama. Horror. Mystery,0,2015,5.6,,
4147,Cherry Pop,Comedy. Musical,0,2017,4.4,,
4148,Natural Selection,Comedy. Drama,0,2011,6.5,,
4149,Consumed,Drama. Thriller,0,2015,5.6,,
4150,The Falls: Testament of Love,Drama. Romance,0,2013,6.5,,
4151,The Devil's Carnival,Horror. Musical,0,2012,6.4,,
4152,Gook,Drama,0,2017,7,,
4153,Game of Death,Action. Adventure. Thriller,0,2011,4.7,,
4154,Saints and Soldiers: Airborne Creed,Action. Drama. War,0,2012,5.7,,
4155,We Go On,Drama. Horror. Thriller,0,2016,5.8,,
4156,Pitching Tents,Comedy,0,2017,4.7,,
4157,Straight A's,Comedy. Drama,0,2013,5.7,,
4158,Field of Lost Shoes,Action. Drama. War,0,2015,5.7,,
4159,Annabelle Hooper and the Ghosts of Nantucket,Adventure. Family. Mystery,0,2016,5.6,,
4160,Murder on the 13th Floor,Thriller,0,2012,4.7,,
4161,By the Gun,Crime. Drama. Thriller,0,2014,4.8,,
4162,Walk of Fame,Comedy,0,2017,3,,
4163,Spark: A Space Tail,Animation. Action. Adventure,0,2016,4.5,,
4164,Balls Out,Comedy. Sport,0,2014,4.3,,
4165,The Night Watchmen,Action. Comedy. Horror,0,2017,5.4,,
4166,Gone Missing,Adventure. Crime. Drama,0,2013,5.4,,
4167,Harvest Lake,Drama. Fantasy. Horror,0,2016,4.1,,
4168,Prisoners of the Sun,Action. Adventure. Horror,0,2013,3.7,,
4169,Evidence,Horror. Mystery. Sci-Fi,0,2012,5,,
4170,Girltrash: All Night Long,Comedy. Crime. Drama,0,2014,6.3,,
4171,Wild Faith,Western,0,2018,4.5,,
4172,Life of a King,Drama,0,2013,6.9,,
4173,Da Sweet Blood of Jesus,Comedy. Romance. Thriller,0,2014,4.1,,
4174,The Lookalike,Crime. Thriller,0,2014,5.4,,
4175,Addicted to Fresno,Comedy. Crime. Drama,0,2015,5.4,,
4176,Halloween at Aunt Ethel's,Comedy. Horror. Thriller,0,2019,4.6,,
4177,New Hope,Drama,0,2012,5.9,,
4178,Happy Christmas,Comedy. Drama,0,2014,5.4,,
4179,The Lion of Judah,Animation,0,2011,3.4,,
4180,Femrat,Comedy,0,2013,6.9,,
4181,Dragon Eyes,Action. Crime. Drama,0,2012,4.5,,
4182,Breaking Barbi,Comedy,0,2019,5.4,,
4183,Boo!,Drama. Horror. Mystery,0,2018,3.6,,
4184,Boggy Creek,Horror,0,2010,3.1,,
4185,Savannah,Drama. Family. History,0,2013,5.9,,
4186,Cowgirls 'n Angels,Adventure. Drama. Family,0,2012,6.1,,
4187,Abattoir,Horror. Mystery. Thriller,0,2016,4.4,,
4188,Godless,Drama. Family,0,2015,5.5,,
4189,Awaken,Action. Horror. Mystery,0,2015,3.3,,
4190,Naked As We Came,Drama,0,2012,6.2,,
4191,The Fear Footage,Horror,0,2018,4.4,,
4192,Operation Avalanche,Drama. Mystery. Thriller,0,2016,6.1,,
4193,Bachelors,Comedy,0,2015,3.9,,
4194,Jane Wants a Boyfriend,Comedy. Drama. Romance,0,2015,6.8,,
4195,Beyond the Trek,Drama. Sci-Fi,0,2017,4.4,,
4196,Abominable,Horror,0,2020,4.9,,
4197,Bus Party to Hell,Comedy. Horror,0,2017,4.9,,
4198,The Phenom,Drama. Sport,0,2016,5.2,,
4199,Lowlife,Comedy. Crime. Drama,0,2017,6.2,,
4200,Like Me,Crime. Drama. Horror,0,2017,5.3,,
4201,Evidence,Crime. Mystery. Thriller,0,2013,5.4,,
4202,Cirque du Soleil: Worlds Away,Fantasy,0,2012,6.8,,
4203,The Chamber,Horror. Thriller,0,2016,4.4,,
4204,Mutant Blast,Action. Comedy. Horror,0,2018,7.3,,
4205,Lazy Eye,Comedy. Drama. Romance,0,2016,6.2,,
4206,Born to Raise Hell,Action. Crime. Thriller,0,2010,4.5,,
4207,Maximum Impact,Action. Comedy,0,2017,2,,
4208,Blue Caprice,Biography. Crime. Drama,0,2013,6,,
4209,Troy the Odyssey,Action. Adventure. Fantasy,0,2017,2.6,,
4210,The Last Straight Man,Comedy. Drama. Romance,0,2014,6.1,,
4211,Magellan,Mystery. Sci-Fi. Thriller,0,2017,5.1,,
4212,Hateship Loveship,Drama. Romance,0,2013,6.1,,
4213,Tiger Eyes,Drama,0,2012,6.3,,
4214,The Walking Deceased,Comedy. Horror,0,2015,3.5,,
4215,Who Gets the Dog?,Comedy,0,2016,4.9,,
4216,Strapped,Drama. Romance,0,2010,6.7,,
4217,#Captured,Thriller,0,2017,5.2,,
4218,Playing with Dolls,Horror,0,2015,2.6,,
4219,Best Man Down,Comedy. Drama,0,2012,6.4,,
4220,To Write Love on Her Arms,Biography. Drama. Fantasy,0,2012,6.6,,
4221,End Trip,Horror. Thriller,0,2018,6.2,,
4222,A Sunday Horse,Biography. Family,0,2016,6.1,,
4223,Company,Comedy. Drama. Musical,0,2011,7.6,,
4224,Innocence,Fantasy. Horror. Mystery,0,2013,4.6,,
4225,Apostle Peter and the Last Supper,Drama. History,0,2012,6.8,,
4226,Chasing Molly,Comedy. Crime,0,2019,7,,
4227,11:55,Crime. Drama,0,2016,4.8,,
4228,Some Girl(s),Comedy. Drama,0,2013,4.5,,
4229,The River Why,Drama. Romance,0,2010,5.7,,
4230,A Madea Christmas,Comedy. Drama. Romance,0,2013,4.8,,
4231,Hell Girl,Horror,0,2019,4.8,,
4232,Philophobia: or the Fear of Falling in Love,Comedy. Romance,0,2019,5.3,,
4233,The Blackout,Drama. Thriller,0,2014,5.2,,
4234,The Girl on the Train,Action. Thriller,0,2014,4.3,,
4235,House of the Rising Sun,Action. Crime. Drama,0,2011,4.4,,
4236,Sunlight Jr.,Drama,0,2013,5.6,,
4237,Strange Nature,Drama. Horror. Mystery,0,2018,4.2,,
4238,The Land,Drama,0,2016,6.4,,
4239,17 Miracles,Adventure. History,0,2011,6.3,,
4240,Cross Wars,Action. Fantasy,0,2017,2.3,,
4241,Signature Move,Comedy. Drama. Romance,0,2017,5.5,,
4242,Blood Feast,Horror,0,2016,4.6,,
4243,And Then I Go,Drama,0,2017,6.2,,
4244,Lost Child,Drama. Horror. Mystery,0,2017,5.7,,
4245,Little Accidents,Drama,0,2014,5.8,,
4246,Not Cool,Comedy. Drama. Romance,0,2014,4.3,,
4247,Camp Takota,Comedy,0,2014,6.8,,
4248,Welcome to Willits,Horror. Sci-Fi,0,2016,4.1,,
4249,Walter,Comedy. Drama,0,2015,5.3,,
4250,Left Behind: Vanished - Next Generation,Adventure. Drama,0,2016,3.6,,
4251,The Driftless Area,Crime. Drama,0,2015,5.3,,
4252,Atlantic Rim: Resurrection,Action. Adventure. Sci-Fi,0,2018,1.8,,
4253,All Square,Drama,0,2018,5.8,,
4254,Amber Alert,Crime. Horror. Mystery,0,2012,4.6,,
4255,New Life,Drama. Romance,0,2016,5.9,,
4256,YellowBrickRoad,Horror. Thriller,0,2010,4.7,,
4257,Freaky Deaky,Comedy. Crime. Thriller,0,2012,6,,
4258,Family Weekend,Comedy. Drama,0,2013,6.3,,
4259,The Whisperer in Darkness,Mystery. Sci-Fi. Thriller,0,2011,6.6,,
4260,Stomp the Yard 2: Homecoming,Drama. Music,0,2010,4.3,,
4261,We Love You. Sally Carmichael!,Comedy,0,2017,6,,
4262,Tooken,Action. Comedy,0,2015,3.6,,
4263,Dr. Jekyll and Mr. Hyde,Horror. Sci-Fi,0,2017,6.6,,
4264,Mayor Cupcake,Comedy. Drama. Family,0,2011,5.7,,
4265,Every Day,Comedy. Drama. Romance,0,2010,5.7,,
4266,The Relationtrip,Comedy,0,2017,5.7,,
4267,Day of Reckoning,Action. Horror. Sci-Fi,0,2016,3.4,,
4268,Ayla,Drama. Fantasy. Horror,0,2017,3.2,,
4269,Dementia,Drama. Horror. Thriller,0,2015,5.1,,
4270,Campus Code,Action. Sci-Fi,0,2015,2.9,,
4271,Home Is Where the Killer Is,Thriller,0,2019,4.4,,
4272,The Refuge,Crime. Drama. Thriller,0,2019,5.2,,
4273,Parched,Drama,0,2015,7.5,,
4274,Little Mermaid,Drama. Fantasy. Romance,0,2016,4.1,,
4275,The Boy Downstairs,Comedy. Drama. Romance,0,2017,5.7,,
4276,Dominion,Action. Sci-Fi. Thriller,0,2015,3.4,,
4277,King Arthur and the Knights of the Round Table,Action. Adventure. Crime,0,2017,2.2,,
4278,Blood Punch,Horror. Thriller,0,2014,6.3,,
4279,Shrek Retold,Animation. Adventure. Comedy,0,2018,7.5,,
4280,Island Zero,Horror. Mystery. Sci-Fi,0,2018,4.6,,
4281,Going Down in LA-LA Land,Comedy. Drama. Romance,0,2011,6.2,,
4282,Thin Ice,Comedy. Crime. Drama,0,2011,6.2,,
4283,Sharkenstein,Action. Adventure. Comedy,0,2016,2.1,,
4284,The Last Descent,Drama,0,2016,5.3,,
4285,A Crooked Somebody,Crime. Drama. Thriller,0,2017,6.2,,
4286,5/25/1977,Comedy. Drama,0,2017,6.1,,
4287,That's Amore,Comedy. Drama. Romance,0,2020,7,,
4288,Julia X,Comedy. Horror. Thriller,0,2011,4.5,,
4289,Alone We Fight,Action. War,0,2018,2.8,,
4290,Night of the Templar,Horror. Mystery,0,2013,5.8,,
4291,The Ever After,Drama,0,2014,5.8,,
4292,American Guinea Pig: Bouquet of Guts and Gore,Horror,0,2014,4.2,,
4293,Breaking Wind,Comedy,0,2012,2.3,,
4294,Interior. Leather Bar.,Drama,0,2013,5.1,,
4295,Special Unit,Comedy,0,2017,5.6,,
4296,Hover,Sci-Fi,0,2018,3.5,,
4297,A Talking Cat!?!,Comedy. Family. Fantasy,0,2013,2.3,,
4298,Navy Seals vs. Zombies,Action. Horror,0,2015,3.2,,
4299,Bad Grandmas,Action. Comedy. Crime,0,2017,4.4,,
4300,The Presence,Drama. Horror. Thriller,0,2010,4.4,,
4301,Forever,Drama,0,2015,5.3,,
4302,Antibirth,Comedy. Horror. Mystery,0,2016,4.9,,
4303,Crazy Kind of Love,Comedy. Drama. Romance,0,2013,5.9,,
4304,Around the Block,Drama,0,2013,5.9,,
4305,The Opposite Sex,Comedy,0,2014,4.5,,
4306,Make Your Move,Drama. Musical. Romance,0,2013,5.6,,
4307,Wildlike,Adventure. Drama. Thriller,0,2014,6.6,,
4308,In My Sleep,Drama. Mystery. Thriller,0,2010,5.5,,
4309,Freshwater,Action. Adventure. Comedy,0,2016,2.6,,
4310,Red Hook Summer,Drama,0,2012,4.9,,
4311,Clickbait,Comedy. Horror. Thriller,0,2019,5.3,,
4312,My Little Pony: Equestria Girls - Legend of Everfree,Animation. Comedy. Family,0,2016,6.4,,
4313,My Blind Brother,Comedy. Drama. Romance,0,2016,6,,
4314,Lover,Horror. Romance. Thriller,0,2018,5.6,,
4315,Morris from America,Comedy. Drama. Romance,0,2016,6.2,,
4316,Relaxer,Comedy. Fantasy,0,2018,5.9,,
4317,A Master Builder,Drama,0,2013,5.9,,
4318,The Freebie,Comedy. Drama,0,2010,5.1,,
4319,The Challenger Disaster,Drama,0,2019,6.5,,
4320,Infinity Baby,Comedy,0,2017,6.3,,
4321,Darling Companion,Comedy. Drama. Romance,0,2012,5.1,,
4322,The Christ Slayer,Drama,0,2019,4.1,,
4323,How He Fell in Love,Drama. Romance,0,2015,6.3,,
4324,Oceans Rising,Action. Adventure. Drama,0,2017,2.4,,
4325,Stealing Cars,Drama,0,2015,5.7,,
4326,Filly Brown,Drama. Music,0,2012,5.7,,
4327,11/11/2011,Horror. Mystery. Thriller,0,2011,3.9,,
4328,Division III: Football's Finest,Comedy. Romance. Sport,0,2011,5.6,,
4329,You Can't Kill Stephen King,Comedy. Horror,0,2012,3.7,,
4330,Bed & Breakfast: Love is a Happy Accident,Comedy. Romance,0,2010,5,,
4331,Blue Dream,Drama,0,2013,6,,
4332,Gernika,Drama. History. Romance,0,2016,5.8,,
4333,The Formula,Comedy. Romance,0,2014,2.5,,
4334,House Shark,Action. Adventure. Comedy,0,2017,5.2,,
4335,All Superheroes Must Die,Sci-Fi. Thriller,0,2011,4,,
4336,Manifest Destiny Down: Spacetime,Comedy. Musical. Romance,0,2019,6.2,,
4337,A Cowgirl's Story,Family,0,2017,5.3,,
4338,A Ciambra,Crime. Drama,0,2017,6.9,,
4339,Sexual Tension: Volatile,Drama,0,2012,6.2,,
4340,Snow on Tha Bluff,Crime. Drama,0,2011,6.7,,
4341,Yomeddine,Adventure. Comedy. Drama,0,2018,7.2,,
4342,Starving in Suburbia,Biography. Drama,0,2014,6.1,,
4343,Lycan,Horror. Thriller,0,2017,4.9,,
4344,Assassins Run,Action. Crime. Thriller,0,2013,4.2,,
4345,Segfault,Action. Thriller,0,2018,6.7,,
4346,Desolation,Action. Thriller,0,2019,4.8,,
4347,Loophole,Drama,0,2019,2.3,,
4348,Inhale,Drama. Thriller,0,2010,6.6,,
4349,Chronically Metropolitan,Comedy. Drama,0,2016,5.1,,
4350,A Horrible Way to Die,Drama. Horror. Thriller,0,2010,5.2,,
4351,Dead Sea,Action. Adventure. Horror,0,2014,3.3,,
4352,All Girls Weekend,Action. Adventure. Horror,0,2016,3.5,,
4353,10 Days in a Madhouse,Drama,0,2015,6.5,,
4354,Deserted,Drama. Thriller,0,2016,4.8,,
4355,Gravy,Comedy. Horror,0,2015,5.4,,
4356,Youth in Oregon,Comedy. Drama,0,2016,5.7,,
4357,David and Goliath,Action. Adventure. Drama,0,2016,3,,
4358,7 Below,Horror,0,2012,3.1,,
4359,Cesar Chavez,Biography. Drama,0,2014,6.4,,
4360,All About the Money,Action. Adventure. Comedy,0,2017,5.8,,
4361,Longhorns,Comedy. Drama. Romance,0,2011,5.4,,
4362,Café,Drama,0,2011,5.6,,
4363,The Pact II,Horror. Mystery. Thriller,0,2014,4.4,,
4364,This Isn't Funny,Comedy. Drama. Romance,0,2015,6.2,,
4365,Winter Wedding,Romance,0,2017,5,,
4366,Carnage Park,Action. Crime. Horror,0,2016,4.8,,
4367,Funny Story,Comedy. Drama,0,2018,5.1,,
4368,Bending the Rules,Comedy. Crime,0,2012,5,,
4369,The End of Love,Drama,0,2012,5.9,,
4370,Manson Family Vacation,Comedy. Drama. Thriller,0,2015,5.9,,
4371,Inara. the Jungle Girl,Adventure,0,2012,2.1,,
4372,Watch If You Dare,Comedy. Horror,0,2018,3.8,,
4373,Greetings from Tim Buckley,Drama,0,2012,6.1,,
4374,The Executioners,Horror. Thriller,0,2018,3.8,,
4375,Battlecreek,Drama. Romance,0,2017,5.7,,
4376,Get Big,Comedy. Drama,0,2017,6.3,,
4377,Sinners and Saints,Action. Crime. Thriller,0,2010,6.1,,
4378,Hansel vs. Gretel,Horror,0,2015,2.9,,
4379,Chimera Strain,Drama. Sci-Fi. Thriller,0,2018,5.3,,
4380,Best Night Ever,Comedy,0,2013,4,,
4381,Dorfman in Love,Comedy. Drama. Romance,0,2011,6,,
4382,Betrayed,Action. Crime. Thriller,0,2018,5.4,,
4383,Things Never Said,Drama,0,2013,6.5,,
4384,The Transcendents,Music. Mystery. Thriller,0,2018,9.5,,
4385,Appleseed Alpha,Animation. Action. Adventure,0,2014,6.6,,
4386,The Monkey's Paw,Horror. Thriller,0,2013,4.5,,
4387,Sparks,Action. Thriller,0,2013,5.5,,
4388,The Trouble with Mistletoe,Comedy. Drama. Romance,0,2017,6.2,,
4389,A Warrior's Heart,Action. Drama. Family,0,2011,5.4,,
4390,Little Pink House,Drama,0,2017,6.4,,
4391,Open House,Crime. Drama. Thriller,0,2010,4.3,,
4392,Barbie Mariposa and the Fairy Princess,Animation. Family. Fantasy,0,2013,6.1,,
4393,Deniz Seviyesi,Comedy. Drama. Romance,0,2014,6.3,,
4394,Pacific Standard Time,Crime. Mystery. Thriller,0,2016,4.3,,
4395,Everybody Has a Plan,Crime. Drama. Thriller,0,2012,5.6,,
4396,The Inevitable Defeat of Mister & Pete,Drama,0,2013,7.5,,
4397,Inside Out,Crime. Drama,0,2011,4.5,,
4398,Witnesses,Crime. Horror. Thriller,0,2019,5.7,,
4399,Gun,Action. Crime. Thriller,0,2010,3.7,,
4400,Gingerdead Man Vs. Evil Bong,Comedy. Horror,0,2013,3.7,,
4401,Expelled,Comedy,0,2014,4.8,,
4402,La maison des secrets,Mystery,0,2018,5,,
4403,Eating Out: Drama Camp,Comedy,0,2011,5.4,,
4404,A Year and Change,Comedy. Drama,0,2015,6.2,,
4405,He's Way More Famous Than You,Comedy,0,2013,3.6,,
4406,The Doll,Fantasy. Horror. Sci-Fi,0,2017,2.4,,
4407,The Better Angels,Biography. Drama. History,0,2014,6.1,,
4408,American Violence,Crime. Drama. Thriller,0,2017,4.5,,
4409,Love Beats Rhymes,Drama. Musical,0,2017,5.3,,
4410,Darling,Horror. Thriller,0,2015,5.5,,
4411,The Trouble with Bliss,Comedy. Drama,0,2011,5.3,,
4412,People You May Know,Comedy. Drama,0,2016,5.6,,
4413,Mighty Fine,Comedy. Drama,0,2012,4.9,,
4414,Bleeding Heart,Drama,0,2015,5.1,,
4415,A Kind of Magic,Comedy. Fantasy. Romance,0,2015,6.4,,
4416,Dead Kids,Thriller,0,2019,5.5,,
4417,Night Comes On,Drama,0,2018,6.6,,
4418,Alien Expedition,Sci-Fi,0,2018,2.7,,
4419,DriverX,Drama,0,2017,5.5,,
